"aquaticSiteType","siteID.x","namedLocation.x","collectDate.x","eventID","parentSampleID","sampleID","habitatType","algalSampleType","samplerType","benthicArea","substratumSizeClass","plantSurfaceArea","fieldSampleVolume","labSampleVolume","preservativeVolume","domainFilterVolume","ashMassDataQF","adjAshFreeDryMass"
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPIXYLON.1","WALK.20150727.EPIXYLON.1","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0036
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPIXYLON.2","WALK.20150727.EPIXYLON.2","riffle","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0031
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPIXYLON.3","WALK.20150727.EPIXYLON.3","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0075
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPILITHON.5","WALK.20150727.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0013
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPILITHON.2","WALK.20150727.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,4e-04
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPILITHON.3","WALK.20150727.EPILITHON.3","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,3e-04
"stream","WALK","WALK.AOS.reach",2015-07-27 17:30:00,"WALK.20150727","WALK.20150727.EPILITHON.1","WALK.20150727.EPILITHON.1","run","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.001
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.EPILITHON.4","WALK.20151116.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,6e-04
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.EPIXYLON.2","WALK.20151116.EPIXYLON.2","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0019
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.EPIXYLON.1","WALK.20151116.EPIXYLON.1","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,8e-04
"stream","WALK","WALK.AOS.S2",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.SESTON.1","WALK.20151116.SESTON.1","riffle","seston","grab",NA,"cobble",NA,5000,NA,NA,250,NA,4e-04
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.SS.20151116.EPILITHON.3","WALK.20151116.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.SS.20151116.EPILITHON.1","WALK.20151116.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.EPIXYLON.3","WALK.20151116.EPIXYLON.3","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0055
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.SS.20151116.EPILITHON.2","WALK.20151116.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0037
"stream","WALK","WALK.AOS.reach",2015-11-16 18:30:00,"WALK.20151116","WALK.20151116.EPILITHON.5","WALK.20151116.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,2e-04
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPILITHON.2","WALK.20160316.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,8e-04
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPILITHON.4","WALK.20160316.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,8e-04
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPIXYLON.3","WALK.20160316.EPIXYLON.3","run","epixylon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,0.0015
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPILITHON.5","WALK.20160316.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.002
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPIXYLON.1","WALK.20160316.EPIXYLON.1","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0028
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPILITHON.3","WALK.20160316.EPILITHON.3","riffle","epilithon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,7e-04
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPILITHON.1","WALK.20160316.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0012
"stream","WALK","WALK.AOS.reach",2016-03-16 15:30:00,"WALK.20160316","WALK.20160316.EPIXYLON.2","WALK.20160316.EPIXYLON.2","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,9e-04
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPIXYLON.3","WALK.20160706.EPIXYLON.3","run","epixylon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,0.0018
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPIXYLON.1","WALK.20160706.EPIXYLON.1","run","epixylon","scrub",0.002406,"pebble",NA,125,NA,NA,5,NA,0.0022
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPILITHON.2","WALK.20160706.EPILITHON.2","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,5e-04
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPILITHON.5","WALK.20160706.EPILITHON.5","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0019
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPILITHON.1","WALK.20160706.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPIXYLON.2","WALK.20160706.EPIXYLON.2","run","epixylon","scrub",0.002406,"silt",NA,125,NA,NA,5,NA,0.0027
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPILITHON.3","WALK.20160706.EPILITHON.3","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0024
"stream","WALK","WALK.AOS.reach",2016-07-06 13:45:00,"WALK.20160706","WALK.20160706.EPILITHON.4","WALK.20160706.EPILITHON.4","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0023
"stream","WALK","WALK.AOS.reach",2016-11-01 13:15:00,"WALK.20161101","WALK.20161101.EPIXYLON.2","WALK.20161101.EPIXYLON.2","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0018
"stream","WALK","WALK.AOS.reach",2016-11-01 13:15:00,"WALK.20161101","WALK.20161101.EPIXYLON.3","WALK.20161101.EPIXYLON.3","run","epixylon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,0.0036
"stream","WALK","WALK.AOS.reach",2016-11-01 13:15:00,"WALK.20161101","WALK.20161101.EPILITHON.1","WALK.20161101.EPILITHON.1","riffle","epilithon","scrub",0.002406,"cobble",NA,125,NA,NA,5,NA,7e-04
